unit_row_idx,cluster_id,x,y
0,0,682.5,770.0
1,1,682.5,770.0
2,2,490.0,822.5
3,4,837.6177673339844,1248.7710571289062
4,5,841.2796020507812,1255.7513427734375
5,6,847.1825256347656,1249.7926025390625
6,7,847.1869506835938,1249.815185546875
7,8,845.5993041992188,1247.9527587890625
8,14,1051.569091796875,1204.5557250976562
9,15,1051.5100708007812,1204.6019897460938
10,20,1228.212646484375,1490.8408203125
11,21,1002.5458679199219,1505.0
12,22,997.5,1750.0
13,23,997.5,1750.0
14,24,997.5,1750.0
15,26,1416.0799560546875,383.4078063964844
16,31,1384.5413818359375,532.290771484375
17,32,1417.5,1085.0
18,35,1316.720458984375,1311.895263671875
19,36,1322.5015869140625,1315.9940185546875
20,39,1249.999755859375,1505.47412109375
21,44,1286.0849609375,1546.7369384765625
22,46,1377.0772705078125,1586.129638671875
23,47,1374.846435546875,1583.4134521484375
24,50,1380.545654296875,1585.955078125
25,54,1428.468017578125,1612.0665283203125
26,55,1423.888427734375,1628.4356689453125
27,57,1412.1995849609375,1618.919677734375
28,58,1410.503173828125,1625.4306640625
29,59,1417.5921630859375,1630.018310546875
30,60,1523.219482421875,312.2786865234375
31,61,1528.2657470703125,308.9065856933594
32,64,1571.0579833984375,341.6661376953125
33,65,1570.082763671875,341.791259765625
34,67,1529.207275390625,336.65008544921875
35,68,1526.234130859375,331.51898193359375
36,69,1554.72119140625,362.1595153808594
37,73,1429.824462890625,367.1412353515625
38,74,1551.8323974609375,365.9042205810547
39,75,1452.36865234375,363.97998046875
40,76,1615.1705322265625,637.1589965820312
41,78,1558.3291015625,1015.1004028320312
42,79,1532.0283813476562,1010.2357788085938
43,81,1539.5418701171875,1196.42431640625
44,90,1603.5728759765625,1398.4949951171875
45,91,1484.5248413085938,1406.2599487304688
46,92,1482.9482421875,1401.5670166015625
47,96,1545.4457397460938,1565.0897216796875
48,98,1537.837158203125,1569.58642578125
49,100,1480.0533447265625,1637.18017578125
50,101,1435.3970947265625,1609.0999755859375
51,103,1441.4366455078125,1612.1026611328125
52,104,1559.36865234375,1629.8646240234375
53,108,1484.6234130859375,1633.0967407226562
54,111,1529.0757446289062,1667.7645263671875
55,112,1590.8868408203125,1653.1151123046875
56,113,1591.8107299804688,1657.66845703125
57,115,1583.7753295898438,1646.4765014648438
58,116,1563.91650390625,1649.683349609375
59,117,1590.8911743164062,1653.1361694335938
60,119,1516.7271118164062,1666.596435546875
61,120,1592.96923828125,1663.61083984375
62,121,1518.3526611328125,1666.2838745117188
63,123,1518.2664184570312,1666.3310546875
64,124,1527.7215576171875,1672.1058349609375
65,125,1590.4804077148438,1657.6072387695312
66,128,1763.2432861328125,224.68570709228516
67,131,1733.7018432617188,263.93031311035156
68,132,1729.4107666015625,260.9765930175781
69,133,1716.975341796875,277.05963134765625
70,134,1727.4995727539062,285.6316223144531
71,135,1727.5081787109375,286.9349060058594
72,137,1728.9669799804688,293.1854705810547
73,139,1728.949951171875,291.8295593261719
74,140,1618.2433471679688,631.0133972167969
75,142,1724.1771240234375,905.6810607910156
76,143,1611.2344360351562,1051.2344970703125
77,146,1716.1246337890625,1338.8502197265625
78,147,1716.0166015625,1338.9117431640625
79,149,1714.0327758789062,1368.3236694335938
80,152,1764.9095458984375,1451.2354125976562
81,155,1762.4937133789062,1449.0440673828125
82,156,1628.7050170898438,1550.5097045898438
83,157,1644.742431640625,1562.02685546875
84,159,1650.7745361328125,1562.9908447265625
85,161,1653.3626098632812,1587.5370483398438
86,163,1636.6966552734375,1589.23193359375
87,165,1651.0189208984375,1587.069580078125
88,166,1757.1505737304688,1626.0896606445312
89,167,1752.1995239257812,1627.02392578125
90,169,1688.142578125,1625.6954956054688
91,170,1731.1397094726562,1626.5855712890625
92,171,1731.0379638671875,1626.562255859375
93,172,1684.4918823242188,1626.083740234375
94,173,1732.573486328125,1620.37353515625
95,175,1686.07177734375,1624.0723876953125
96,176,1687.0478515625,1625.1095581054688
97,178,1765.3076171875,1649.4814453125
98,179,1763.618896484375,1649.233642578125
99,180,1748.806640625,1701.6688232421875
100,182,1702.558837890625,1670.6060791015625
101,183,1710.9594116210938,1681.9020385742188
102,184,1696.94873046875,1674.119873046875
103,186,1695.9677734375,1680.0551147460938
104,188,1754.0855712890625,1710.060791015625
105,190,1774.0785522460938,1713.4413452148438
106,191,1756.3095092773438,1714.0646362304688
107,194,1803.1761474609375,198.2936553955078
108,196,1805.7874755859375,198.1802215576172
109,197,1883.40380859375,229.25022888183594
110,198,1902.8621826171875,233.92282104492188
111,199,1884.7046508789062,232.2890625
112,200,1858.65234375,218.32280731201172
113,201,1858.346923828125,204.99285888671875
114,202,1824.7073974609375,198.2322540283203
115,204,1920.53369140625,238.42233276367188
116,206,1911.6661376953125,238.54978942871094
117,211,1848.0914916992188,1106.6890869140625
118,214,1803.806884765625,1206.2510375976562
119,215,1803.82373046875,1206.3963623046875
120,217,1792.0213623046875,1257.4625244140625
121,220,1819.3212890625,1325.5770263671875
122,221,1816.34130859375,1338.79296875
123,224,1938.93115234375,1443.3997802734375
124,225,1928.3518676757812,1432.9386596679688
125,227,1943.1171875,1441.695068359375
126,228,1858.4840087890625,1535.1444091796875
127,230,1826.7599487304688,1533.7648315429688
128,231,1805.3646240234375,1532.8104248046875
129,232,1870.7852172851562,1542.050048828125
130,236,1871.3994140625,1545.44482421875
131,241,1878.0882568359375,1565.72705078125
132,243,1841.9227905273438,1577.6522216796875
133,244,1828.0528564453125,1599.0010986328125
134,245,1916.173828125,1599.65673828125
135,247,1827.1419677734375,1621.17724609375
136,249,1921.971923828125,1623.99365234375
137,250,1894.5167236328125,1632.126953125
138,251,1914.738037109375,1632.8919677734375
139,252,1826.3936767578125,1620.214111328125
140,254,1925.1087646484375,1642.657470703125
141,258,1923.4281616210938,1641.4288940429688
142,262,1837.0701293945312,1716.127197265625
143,264,1884.099365234375,1734.4315185546875
144,266,1874.5005493164062,1728.0731811523438
145,267,1869.5771484375,1726.7603759765625
146,268,1821.1897583007812,1714.4098510742188
147,270,1883.5553588867188,1731.9089965820312
148,271,1884.164794921875,1733.7227783203125
149,272,1851.1973876953125,1744.9115600585938
150,273,1793.50634765625,1744.0057373046875
151,278,1817.4204711914062,1740.7714233398438
152,279,1890.9239501953125,1762.64453125
153,280,1793.5411987304688,1743.9210205078125
154,282,1895.963623046875,1765.0714111328125
155,284,1906.7007446289062,1770.1747436523438
156,285,2028.053466796875,143.07868194580078
157,286,2029.814208984375,139.5648193359375
158,288,2013.2689208984375,159.8841552734375
159,289,2013.3394775390625,161.52969360351562
160,290,1977.57470703125,171.14447021484375
161,291,1991.1414184570312,156.3428192138672
162,292,2025.8529052734375,169.38834381103516
163,293,2027.5194702148438,191.49765014648438
164,295,2026.02197265625,189.35501098632812
165,296,2012.0763549804688,171.67800903320312
166,297,2024.5838623046875,172.16029357910156
167,298,1991.32958984375,193.89442443847656
168,299,2001.3681640625,187.45591735839844
169,300,1972.7770385742188,178.09039306640625
170,301,1980.7028198242188,193.87212371826172
171,302,2029.3936767578125,198.9879608154297
172,303,1994.5885009765625,204.57303619384766
173,304,1981.9410400390625,205.57610321044922
174,306,1960.0,472.5
175,307,1960.0,472.5
176,308,1942.5,760.1849670410156
177,309,1942.5,765.065673828125
178,310,1942.5,765.0814819335938
179,311,2011.4334716796875,907.773681640625
180,312,2011.1634521484375,907.6810302734375
181,313,2060.2991943359375,952.8222045898438
182,316,2021.8663940429688,1125.5908203125
183,320,2032.7801513671875,1245.9951171875
184,322,1995.2769775390625,1372.1654052734375
185,326,2066.48828125,1411.761962890625
186,327,1976.224853515625,1422.572021484375
187,328,1973.953369140625,1429.9652099609375
188,332,1944.27197265625,1439.2374267578125
189,333,2048.3843994140625,1424.9924926757812
190,334,2002.6647338867188,1430.2030639648438
191,335,2001.6024169921875,1431.1759643554688
192,336,1943.7476806640625,1438.903076171875
193,339,2087.344482421875,1520.30810546875
194,340,2086.822021484375,1519.6109008789062
195,342,2001.724609375,1584.4678955078125
196,343,2004.928466796875,1585.2931518554688
197,345,1994.9591674804688,1597.4666748046875
198,347,1978.8121337890625,1586.3165893554688
199,348,1978.7625732421875,1598.649169921875
200,352,1973.8875732421875,1649.9715576171875
201,353,1973.888916015625,1650.1014404296875
202,354,2055.863525390625,1665.987548828125
203,355,2001.9862060546875,1648.379150390625
204,357,2056.983154296875,1664.4129638671875
205,358,1936.6226806640625,1665.1373291015625
206,359,1938.7930908203125,1647.0008544921875
207,362,2062.7080078125,1665.1171875
208,364,2058.20751953125,1689.0291748046875
209,367,1942.9307861328125,1767.7264404296875
210,368,1958.60546875,1769.3991088867188
211,371,1938.7708740234375,1764.4146728515625
212,372,1936.6729736328125,1763.70556640625
213,373,1936.182861328125,1764.2733154296875
214,377,1987.430908203125,1788.3414916992188
215,378,2042.16162109375,1787.2393798828125
216,379,1983.0294189453125,1782.247314453125
217,382,2057.9664306640625,1778.8017578125
218,385,2011.446044921875,1783.772705078125
219,389,2042.3406372070312,1787.2083740234375
220,390,2163.484619140625,136.34939575195312
221,391,2168.0087890625,135.56427764892578
222,392,2155.4287109375,144.87258911132812
223,393,2167.5452880859375,135.29800415039062
224,398,2189.9677734375,193.7626495361328
225,400,2195.9093017578125,199.12193298339844
226,401,2157.9493408203125,193.1213607788086
227,402,2171.8736572265625,209.5338592529297
228,403,2236.6065673828125,199.19387817382812
229,404,2229.587158203125,200.46981811523438
230,406,2156.809326171875,213.87632751464844
231,407,2194.737060546875,205.17543029785156
232,408,2156.9091796875,213.86299896240234
233,409,2176.1185302734375,212.09994506835938
234,412,2170.0,572.499755859375
235,413,2148.511962890625,733.7606201171875
236,422,2130.51904296875,1034.446044921875
237,427,2238.866455078125,1242.9122314453125
238,435,2182.360595703125,1316.6876220703125
239,438,2119.554443359375,1291.728515625
240,442,2218.39404296875,1396.306396484375
241,445,2097.53564453125,1445.499755859375
242,446,2104.79833984375,1448.1025390625
243,447,2091.6575927734375,1439.1746826171875
244,450,2128.732421875,1492.1558837890625
245,451,2120.04248046875,1481.932373046875
246,454,2111.505615234375,1529.7769775390625
247,455,2111.932861328125,1526.6002197265625
248,456,2122.85107421875,1518.82177734375
249,459,2101.1871337890625,1663.40087890625
250,460,2101.0665283203125,1661.1651000976562
251,462,2086.846435546875,1753.2508544921875
252,464,2083.1865234375,1754.1253662109375
253,465,2083.001220703125,1752.5950317382812
254,466,2125.1077880859375,1769.0651245117188
255,469,2117.8619384765625,1775.9918212890625
256,474,2289.61474609375,141.33930206298828
257,475,2332.60205078125,127.87699890136719
258,476,2290.1829833984375,141.80622100830078
259,480,2432.4378662109375,132.66343688964844
260,481,2391.322265625,120.645263671875
261,484,2338.3402099609375,120.34686279296875
262,485,2383.633544921875,122.20558166503906
263,486,2287.604736328125,144.72425842285156
264,487,2332.20751953125,120.57591247558594
265,488,2438.28564453125,141.8653564453125
266,489,2320.462158203125,146.60556030273438
267,491,2432.277099609375,145.3125762939453
268,493,2387.672119140625,153.91131591796875
269,494,2327.8717041015625,142.6481704711914
270,497,2437.679931640625,202.86572265625
271,498,2295.439208984375,176.8404541015625
272,499,2306.314208984375,176.59986114501953
273,503,2290.486083984375,178.7296600341797
274,505,2485.8411865234375,202.58794403076172
275,506,2282.20556640625,177.75436401367188
276,507,2305.115478515625,205.7961654663086
277,508,2301.1468505859375,205.58856201171875
278,511,2491.006591796875,234.5271759033203
279,512,2314.6025390625,228.91107940673828
280,513,2495.35791015625,234.90982055664062
281,514,2491.03759765625,234.49932861328125
282,515,2310.624755859375,353.7163543701172
283,516,2298.457763671875,318.20233154296875
284,517,2308.2060546875,353.91102600097656
285,518,2312.604248046875,355.67333984375
286,519,2308.3333740234375,353.951171875
287,520,2300.179443359375,330.7431945800781
288,525,2316.96826171875,509.85687255859375
289,527,2325.0323486328125,519.6601257324219
290,528,2342.576171875,507.49920654296875
291,531,2471.90869140625,610.2147216796875
292,532,2483.274658203125,622.1459045410156
293,537,2309.004638671875,683.5045166015625
294,538,2391.497314453125,683.6717529296875
295,539,2308.899658203125,683.5148010253906
296,540,2365.63427734375,818.5420532226562
297,542,2391.698486328125,824.3109130859375
298,544,2350.593505859375,831.5119018554688
299,545,2465.2275390625,814.9256896972656
300,546,2358.317626953125,829.829345703125
301,548,2353.765380859375,833.5241088867188
302,549,2463.6767578125,818.2088928222656
303,550,2438.080078125,833.0812377929688
304,558,2389.48046875,1109.1026611328125
305,564,2426.0233154296875,1132.3331298828125
306,565,2423.8974609375,1131.8060302734375
307,566,2414.1092529296875,1120.7089233398438
308,570,2423.200439453125,1135.9031982421875
309,572,2478.0869140625,1232.1355590820312
310,574,2479.624755859375,1227.5986328125
311,576,2265.6201171875,1243.2781982421875
312,580,2302.519775390625,1265.834716796875
313,582,2485.119873046875,1287.4152221679688
314,583,2323.006591796875,1277.10791015625
315,584,2285.5711669921875,1313.2234497070312
316,585,2287.347900390625,1310.7049560546875
317,588,2304.4295654296875,1329.383056640625
318,590,2369.3193359375,1355.4849853515625
319,592,2324.75390625,1353.1053466796875
320,593,2366.8804931640625,1355.1671142578125
321,594,2362.086181640625,1363.2989501953125
322,595,2284.1339111328125,1333.287109375
323,598,2344.959716796875,1386.2286376953125
324,599,2331.645751953125,1368.2352905273438
325,601,2327.2080078125,1366.1378173828125
326,603,2363.7386474609375,1414.2564086914062
327,604,2338.94189453125,1408.5062255859375
328,606,2355.1513671875,1412.1298828125
329,608,2334.31103515625,1417.8359375
330,610,2324.84423828125,1466.0659790039062
331,611,2324.326171875,1466.019775390625
332,612,2326.64892578125,1468.5037841796875
333,615,2303.001220703125,1799.08984375
334,616,2305.11181640625,1798.8695678710938
335,617,2306.4759521484375,1798.6524658203125
336,618,2285.421875,1791.9151611328125
337,619,2284.4888916015625,1793.3594360351562
338,620,2800.0,35.0
339,621,2800.0,35.0
340,622,2606.7208251953125,125.27305221557617
341,624,2607.640380859375,123.44903182983398
342,625,2604.7552490234375,129.57579803466797
343,626,2611.330078125,122.69966888427734
344,628,2535.9853515625,172.9088134765625
345,629,2535.58837890625,172.96844482421875
346,630,2611.50341796875,140.18118286132812
347,631,2610.69775390625,139.87704467773438
348,633,2642.8228759765625,200.0447006225586
349,634,2542.7685546875,177.82716369628906
350,635,2558.248046875,194.421142578125
351,636,2558.2806396484375,194.44107055664062
352,637,2600.1417236328125,179.96761322021484
353,643,2664.626708984375,225.6239242553711
354,645,2562.16943359375,208.01876831054688
355,646,2630.16552734375,215.11526489257812
356,648,2499.591552734375,231.45738220214844
357,650,2628.020263671875,214.91448974609375
358,652,2631.150390625,216.32034301757812
359,654,2594.469482421875,244.02549743652344
360,656,2640.447021484375,255.84335327148438
361,657,2593.5211181640625,242.29071044921875
362,659,2673.73876953125,258.70489501953125
363,660,2578.654296875,239.74855041503906
364,661,2592.089599609375,261.3659362792969
365,663,2591.672119140625,262.0047607421875
366,666,2664.54052734375,273.2794494628906
367,667,2662.327392578125,276.96954345703125
368,669,2666.2855224609375,275.5807342529297
369,670,2669.4271240234375,278.59324645996094
370,672,2610.22265625,302.4492950439453
371,673,2657.599365234375,311.46826171875
372,674,2608.068359375,299.4363098144531
373,677,2663.221435546875,353.9164276123047
374,678,2670.627197265625,370.223876953125
375,679,2677.069580078125,371.4253845214844
376,681,2662.9140625,356.6065368652344
377,682,2670.705322265625,370.089599609375
378,683,2581.03271484375,309.75636291503906
379,684,2570.051513671875,310.8926696777344
380,685,2566.08447265625,315.86724853515625
381,686,2684.75439453125,381.74639892578125
382,688,2694.89111328125,394.61810302734375
383,689,2694.16845703125,391.57066345214844
384,691,2690.27978515625,397.20648193359375
385,692,2691.2880859375,395.0425262451172
386,694,2674.46826171875,401.9209747314453
387,695,2669.94677734375,402.96429443359375
388,697,2696.59716796875,391.29652404785156
389,698,2678.368408203125,395.62066650390625
390,699,2698.0941162109375,441.2864685058594
391,702,2700.3582763671875,443.2882385253906
392,704,2710.8798828125,446.84515380859375
393,705,2712.49951171875,448.10906982421875
394,707,2653.7161865234375,458.9625549316406
395,708,2672.272216796875,476.0328369140625
396,712,2690.343505859375,470.16705322265625
397,714,2717.483154296875,461.400390625
398,717,2718.7691650390625,489.96270751953125
399,718,2713.0546875,511.4068603515625
400,719,2679.47216796875,503.96575927734375
401,721,2717.6593017578125,490.56349182128906
402,722,2718.713134765625,491.03858947753906
403,723,2515.95654296875,522.6104125976562
404,727,2696.1806640625,524.39013671875
405,728,2539.05859375,532.27587890625
406,729,2696.7646484375,527.9562377929688
407,731,2531.63671875,531.0868225097656
408,732,2634.464111328125,536.23291015625
409,734,2666.189697265625,528.0287780761719
410,735,2694.47607421875,534.1231689453125
411,736,2696.718505859375,538.2586364746094
412,737,2691.61279296875,525.133056640625
413,739,2717.77783203125,525.5269165039062
414,740,2695.8369140625,558.6841430664062
415,742,2686.31689453125,560.0883178710938
416,743,2695.8106689453125,558.8496398925781
417,744,2695.8135986328125,558.8452453613281
418,749,2702.512939453125,591.2733154296875
419,750,2688.407958984375,588.9588623046875
420,751,2693.864990234375,580.97705078125
421,752,2711.201904296875,597.8143920898438
422,753,2710.60009765625,594.1017456054688
423,757,2526.4166259765625,705.8990173339844
424,759,2684.62451171875,685.5654907226562
425,760,2690.310546875,659.345458984375
426,764,2697.6632080078125,690.4179382324219
427,765,2517.7587890625,721.2160034179688
428,766,2685.7330322265625,701.12158203125
429,768,2686.891357421875,695.8651123046875
430,769,2520.0048828125,721.0856323242188
431,771,2519.00537109375,720.0733642578125
432,772,2515.068603515625,711.2755432128906
433,773,2695.4462890625,690.10107421875
434,776,2519.22412109375,764.8473510742188
435,777,2519.41552734375,765.5578002929688
436,778,2524.8465576171875,780.7442016601562
437,780,2527.19091796875,775.0059814453125
438,783,2530.176513671875,793.3656005859375
439,785,2535.88916015625,794.7996826171875
440,786,2517.9515380859375,790.5380554199219
441,791,2684.971435546875,967.3207092285156
442,793,2684.504638671875,963.7728881835938
443,795,2652.1177978515625,967.4376831054688
444,797,2652.816650390625,968.5756225585938
445,799,2697.40771484375,959.2810668945312
446,800,2662.73291015625,969.1661376953125
447,802,2476.583740234375,987.6263427734375
448,803,2695.195556640625,960.3026123046875
449,805,2661.6771240234375,975.5442810058594
450,808,2670.619384765625,973.503662109375
451,810,2488.072998046875,1052.194091796875
452,811,2482.202880859375,1050.254150390625
453,812,2514.190673828125,1121.2146606445312
454,817,2612.0087890625,1151.5575561523438
455,818,2612.164794921875,1151.101318359375
456,819,2612.21240234375,1151.0338134765625
457,820,2641.6474609375,1146.9573974609375
458,821,2629.82373046875,1146.6705322265625
459,822,2642.0013427734375,1147.0436401367188
460,824,2673.2021484375,1148.1815185546875
461,825,2668.144775390625,1145.9296875
462,827,2626.347900390625,1140.551513671875
463,829,2667.39990234375,1166.8554077148438
464,830,2563.2264404296875,1170.952880859375
465,832,2540.879150390625,1177.57763671875
466,834,2540.4815673828125,1169.2511596679688
467,836,2548.56640625,1174.7000732421875
468,838,2625.815185546875,1206.474609375
469,840,2646.5423583984375,1194.70458984375
470,842,2536.054443359375,1188.067626953125
471,843,2644.3277587890625,1202.4691162109375
472,844,2649.64306640625,1195.1676025390625
473,846,2625.956298828125,1206.5396728515625
474,848,2631.440673828125,1226.0626220703125
475,850,2643.00048828125,1218.7150268554688
476,851,2523.22509765625,1223.1181030273438
477,852,2646.566162109375,1219.0521240234375
478,855,2661.974365234375,1252.450439453125
479,856,2603.018798828125,1239.2628173828125
480,858,2620.2314453125,1251.0186767578125
481,859,2652.1851806640625,1261.1123657226562
482,862,2601.8009033203125,1246.9013061523438
483,863,2665.3935546875,1255.8515014648438
484,867,2654.0718994140625,1262.8573608398438
485,868,2500.847900390625,1275.2664794921875
486,869,2614.876953125,1252.40283203125
487,871,2624.1685791015625,1296.9242553710938
488,872,2621.3740234375,1295.2710571289062
489,873,2500.537353515625,1294.1346435546875
490,875,2498.20556640625,1297.33251953125
491,876,2622.064697265625,1296.04248046875
492,878,2497.837158203125,1298.939697265625
493,879,2505.4710693359375,1314.7658081054688
494,881,2503.605712890625,1310.915283203125
495,882,2502.87890625,1315.4659423828125
496,885,2624.8968505859375,1372.2764282226562
497,886,2620.365234375,1369.6290283203125
498,892,2623.913818359375,1385.8208618164062
499,893,2625.80322265625,1391.22265625
500,894,2626.4267578125,1390.79736328125
501,895,2611.89111328125,1436.2101440429688
502,897,2595.47900390625,1487.7403564453125
